subjID,trial,cond,frame,timestamp,refX,refY,refZ,wristX,wristY,wristZ,thumbX,thumbY,thumbZ,indexX,indexY,indexZ,trialPhase
8475,3,1,49423,164740000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49424,164743333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49425,164746666,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49426,164750000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49427,164753333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49428,164756666,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49429,164760000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49430,164763333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49431,164766666,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49432,164770000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49433,164773333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49434,164776666,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49435,164780000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49436,164783333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49437,164786666,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49438,164790000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49439,164793333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49440,164796666,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49441,164800000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49442,164803333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49443,164806666,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49444,164810000,0,906,37,0,341,52,0,424,18,54,374,18,1
8475,3,1,49445,164813333,0,907,37,0,341,52,0,424,18,54,374,18,1
8475,3,1,49446,164816666,0,906,37,0,341,52,0,424,18,54,374,18,1
8475,3,1,49447,164820000,0,906,37,0,341,52,0,423,18,54,374,18,1
8475,3,1,49448,164823333,0,907,37,0,341,52,0,423,18,54,374,18,1
8475,3,1,49449,164826666,0,907,37,0,341,52,0,423,18,54,374,18,1
8475,3,1,49450,164830000,0,906,37,0,341,52,0,423,18,54,374,18,1
8475,3,1,49451,164833333,0,906,37,0,341,52,0,423,18,54,374,18,1
8475,3,1,49452,164836666,0,906,37,0,341,52,0,424,18,54,374,18,1
8475,3,1,49453,164840000,0,906,37,0,341,52,0,423,18,54,374,18,1
8475,3,1,49454,164843333,0,906,37,0,341,52,0,423,18,54,374,18,1
8475,3,1,49455,164846666,0,906,37,0,341,52,0,423,18,54,374,18,1
8475,3,1,49456,164850000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49457,164853333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49458,164856666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49459,164860000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49460,164863333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49461,164866666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49462,164870000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49463,164873333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49464,164876666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49465,164880000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49466,164883333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49467,164886666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49468,164890000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49469,164893333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49470,164896666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49471,164900000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49472,164903333,0,907,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49473,164906666,0,907,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49474,164910000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49475,164913333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49476,164916666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49477,164920000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49478,164923333,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49479,164926666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49480,164930000,0,906,37,0,341,51,0,424,18,54,374,18,1
8475,3,1,49481,164933333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49482,164936666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49483,164940000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49484,164943333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49485,164946666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49486,164950000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49487,164953333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49488,164956666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49489,164960000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49490,164963333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49491,164966666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49492,164970000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49493,164973333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49494,164976666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49495,164980000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49496,164983333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49497,164986666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49498,164990000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49499,164993333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49500,164996666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49501,165000000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49502,165003333,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49503,165006666,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49504,165010000,0,906,37,0,341,51,0,423,18,54,374,18,1
8475,3,1,49505,165013333,0,906,37,0,341,51,0,423,18,54,374,18,1
