subjID,trial,cond,frame,timestamp,refX,refY,refZ,wristX,wristY,wristZ,thumbX,thumbY,thumbZ,indexX,indexY,indexZ,trialPhase
8475,4,2,59538,198456666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59539,198460000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59540,198463333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59541,198466666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59542,198470000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59543,198473333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59544,198476666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59545,198480000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59546,198483333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59547,198486666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59548,198490000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59549,198493333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59550,198496666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59551,198500000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59552,198503333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59553,198506666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59554,198510000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59555,198513333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59556,198516666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59557,198520000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59558,198523333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59559,198526666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59560,198530000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59561,198533333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59562,198536666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59563,198540000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59564,198543333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59565,198546666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59566,198550000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59567,198553333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59568,198556666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59569,198560000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59570,198563333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59571,198566666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59572,198570000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59573,198573333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59574,198576666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59575,198580000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59576,198583333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59577,198586666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59578,198590000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59579,198593333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59580,198596666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59581,198600000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59582,198603333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59583,198606666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59584,198610000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59585,198613333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59586,198616666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59587,198620000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59588,198623333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59589,198626666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59590,198630000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59591,198633333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59592,198636666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59593,198640000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59594,198643333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59595,198646666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59596,198650000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59597,198653333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59598,198656666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59599,198660000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59600,198663333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59601,198666666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59602,198670000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59603,198673333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59604,198676666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59605,198680000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59606,198683333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59607,198686666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59608,198690000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59609,198693333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59610,198696666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59611,198700000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59612,198703333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59613,198706666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59614,198710000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59615,198713333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59616,198716666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59617,198720000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59618,198723333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59619,198726666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59620,198730000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59621,198733333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59622,198736666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59623,198740000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59624,198743333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59625,198746666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59626,198750000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59627,198753333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59628,198756666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59629,198760000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59630,198763333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59631,198766666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59632,198770000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59633,198773333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59634,198776666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59635,198780000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59636,198783333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59637,198786666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59638,198790000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59639,198793333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59640,198796666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59641,198800000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59642,198803333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59643,198806666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59644,198810000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59645,198813333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59646,198816666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59647,198820000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59648,198823333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59649,198826666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59650,198830000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59651,198833333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59652,198836666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59653,198840000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59654,198843333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59655,198846666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59656,198850000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59657,198853333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59658,198856666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59659,198860000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59660,198863333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59661,198866666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59662,198870000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59663,198873333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59664,198876666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59665,198880000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59666,198883333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59667,198886666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59668,198890000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59669,198893333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59670,198896666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59671,198900000,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59672,198903333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59673,198906666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59674,198910000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59675,198913333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59676,198916666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59677,198920000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59678,198923333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59679,198926666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59680,198930000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59681,198933333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59682,198936666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59683,198940000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59684,198943333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59685,198946666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59686,198950000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59687,198953333,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59688,198956666,0,907,37,0,336,50,0,421,18,60,373,18,1
8475,4,2,59689,198960000,0,907,37,0,336,50,0,421,18,60,373,18,1
8475,4,2,59690,198963333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59691,198966666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59692,198970000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59693,198973333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59694,198976666,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59695,198980000,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59696,198983333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59697,198986666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59698,198990000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59699,198993333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59700,198996666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59701,199000000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59702,199003333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59706,199016666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59707,199020000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59708,199023333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59709,199026666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59710,199030000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59711,199033333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59712,199036666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59713,199040000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59714,199043333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59715,199046666,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59716,199050000,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59717,199053333,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59718,199056666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59719,199060000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59720,199063333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59721,199066666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59722,199070000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59723,199073333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59724,199076666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59725,199080000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59726,199083333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59727,199086666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59728,199090000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59729,199093333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59730,199096666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59731,199100000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59732,199103333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59733,199106666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59734,199110000,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59735,199113333,0,907,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59736,199116666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59737,199120000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59738,199123333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59739,199126666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59740,199130000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59741,199133333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59742,199136666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59743,199140000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59744,199143333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59745,199146666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59746,199150000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59747,199153333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59748,199156666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59749,199160000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59750,199163333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59751,199166666,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59752,199170000,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59753,199173333,0,906,37,0,335,50,0,421,18,59,372,18,1
8475,4,2,59754,199176666,0,906,37,0,335,49,0,421,18,59,372,18,1
8475,4,2,59755,199180000,0,906,37,0,335,49,0,421,19,59,372,18,1
8475,4,2,59756,199183333,0,906,37,0,336,49,0,421,19,59,372,18,1
8475,4,2,59757,199186666,0,906,37,0,336,49,0,421,19,59,372,19,1
8475,4,2,59758,199190000,0,906,37,0,336,49,0,421,19,59,372,19,1
8475,4,2,59759,199193333,0,906,37,0,336,49,0,421,19,59,372,20,1
8475,4,2,59760,199196666,0,906,37,0,336,49,0,421,19,59,372,21,1
8475,4,2,59761,199200000,0,906,37,0,335,49,0,421,19,59,372,21,1
8475,4,2,59762,199203333,0,906,37,0,335,49,0,421,19,59,372,22,1
8475,4,2,59763,199206666,0,906,37,0,335,49,0,421,20,59,372,22,1
8475,4,2,59764,199210000,0,906,37,0,335,49,0,421,20,59,372,22,1
8475,4,2,59765,199213333,0,906,37,0,335,49,0,421,20,59,372,23,1
8475,4,2,59766,199216666,0,906,37,0,335,49,0,421,20,59,372,23,1
8475,4,2,59767,199220000,0,906,37,0,335,49,0,421,21,59,372,23,1
8475,4,2,59768,199223333,0,906,37,0,335,49,0,421,21,59,372,24,1
8475,4,2,59769,199226666,0,906,37,0,335,49,0,420,21,59,372,24,1
8475,4,2,59770,199230000,0,906,37,0,335,50,0,420,22,59,371,24,1
8475,4,2,59771,199233333,0,906,37,0,335,50,0,420,22,59,371,24,1
8475,4,2,59772,199236666,0,906,37,0,335,50,0,420,23,59,371,25,1
8475,4,2,59773,199240000,0,906,37,0,335,50,0,419,23,59,371,25,1
8475,4,2,59774,199243333,0,906,37,0,335,50,0,419,24,59,371,25,1
8475,4,2,59775,199246666,0,906,37,0,335,50,0,419,24,59,371,26,1
8475,4,2,59776,199250000,0,906,37,0,335,50,0,419,24,59,370,26,1
8475,4,2,59777,199253333,0,906,37,0,335,50,0,419,25,59,370,27,1
8475,4,2,59778,199256666,0,906,37,0,335,50,0,419,25,59,370,27,1
8475,4,2,59779,199260000,0,906,37,0,335,50,0,419,25,59,370,28,1
8475,4,2,59780,199263333,0,906,37,0,335,50,0,419,26,59,370,28,1
8475,4,2,59781,199266666,0,906,37,0,335,50,0,419,26,59,370,29,1
8475,4,2,59782,199270000,0,906,37,0,335,51,0,419,26,59,370,29,1
8475,4,2,59783,199273333,0,906,37,0,335,51,0,419,27,59,370,30,1
8475,4,2,59784,199276666,0,906,37,0,334,51,0,418,27,59,370,30,1
8475,4,2,59785,199280000,0,906,37,0,334,51,0,418,27,60,370,30,1
8475,4,2,59786,199283333,0,906,37,0,335,51,0,418,28,60,370,31,1
8475,4,2,59787,199286666,0,906,37,0,335,52,0,418,28,60,370,31,1
8475,4,2,59788,199290000,0,906,37,0,335,52,0,418,28,60,369,32,1
8475,4,2,59789,199293333,0,906,37,0,335,52,0,418,28,61,369,32,1
8475,4,2,59790,199296666,0,906,37,0,335,53,0,418,29,61,369,32,1
8475,4,2,59791,199300000,0,906,37,0,335,53,0,418,30,61,369,33,1
8475,4,2,59792,199303333,0,906,37,0,335,53,0,419,31,62,368,33,1
8475,4,2,59793,199306666,0,906,37,0,335,54,0,419,32,62,368,34,1
8475,4,2,59794,199310000,0,906,37,0,335,54,0,419,33,63,368,35,1
8475,4,2,59795,199313333,0,906,37,0,335,54,0,420,35,64,367,36,1
8475,4,2,59796,199316666,0,906,37,0,335,55,0,420,36,64,367,37,1
8475,4,2,59797,199320000,0,906,37,0,335,56,0,420,37,65,366,38,2
8475,4,2,59798,199323333,0,906,37,0,335,56,0,420,38,66,366,39,2
8475,4,2,59799,199326666,0,906,37,0,335,57,0,420,39,67,365,41,2
8475,4,2,59800,199330000,0,906,37,0,335,57,0,421,41,68,365,43,2
8475,4,2,59801,199333333,0,906,37,0,335,58,0,421,42,69,364,45,2
8475,4,2,59802,199336666,0,906,37,0,335,58,0,422,44,70,364,47,2
8475,4,2,59803,199340000,0,906,37,0,336,59,0,423,45,71,364,49,2
8475,4,2,59804,199343333,0,906,37,0,336,60,1,423,47,72,365,52,2
8475,4,2,59805,199346666,0,906,37,0,336,61,2,424,49,73,365,54,2
8475,4,2,59806,199350000,0,906,37,0,337,61,3,425,51,74,365,56,2
8475,4,2,59807,199353333,0,906,37,0,337,62,4,426,52,76,365,58,2
8475,4,2,59808,199356666,0,906,37,0,337,63,6,426,54,77,366,60,2
8475,4,2,59809,199360000,0,906,37,0,337,64,7,427,56,79,366,62,2
8475,4,2,59810,199363333,0,906,37,0,338,64,9,428,58,80,367,64,2
8475,4,2,59811,199366666,0,906,37,0,338,65,10,429,60,82,368,67,2
8475,4,2,59812,199370000,0,906,37,0,339,66,12,430,61,84,368,69,2
8475,4,2,59813,199373333,0,906,37,0,339,67,14,431,63,86,369,71,2
8475,4,2,59814,199376666,0,906,37,0,340,68,16,432,65,88,370,74,2
8475,4,2,59815,199380000,0,906,37,0,341,69,18,433,66,90,371,76,2
