NO_OF_FRAMES	3712
NO_OF_CAMERAS	9
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-11-03, 12:35:29.659	9619.53334610
DATA_INCLUDED	3D
MARKER_NAMES	pen
TRAJECTORY_TYPES	Measured
1197	3.98667	345.143	574.192	40.063
1198	3.99000	345.905	574.549	39.769
1199	3.99333	346.670	574.896	39.439
1200	3.99667	347.416	575.214	39.080
1201	4.00000	348.138	575.561	38.775
1202	4.00333	348.867	575.876	38.416
1203	4.00667	349.582	576.190	38.079
1204	4.01000	350.265	576.498	37.773
1205	4.01333	350.940	576.822	37.453
1206	4.01667	351.604	577.112	37.208
1207	4.02000	352.298	577.440	36.967
1208	4.02333	352.999	577.795	36.768
1209	4.02667	353.674	578.097	36.629
1210	4.03000	354.317	578.392	36.549
1211	4.03333	355.002	578.639	36.512
1212	4.03667	355.680	578.916	36.519
1213	4.04000	356.357	579.134	36.516
1214	4.04333	357.055	579.318	36.469
1215	4.04667	357.708	579.538	36.450
1216	4.05000	358.363	579.775	36.435
1217	4.05333	359.014	580.000	36.387
1218	4.05667	359.665	580.183	36.298
1219	4.06000	360.315	580.413	36.254
1220	4.06333	360.930	580.651	36.201
1221	4.06667	361.570	580.849	36.141
1222	4.07000	362.184	581.046	36.038
1223	4.07333	362.764	581.293	35.975
1224	4.07667	363.353	581.503	35.885
1225	4.08000	363.929	581.672	35.814
1226	4.08333	364.472	581.857	35.702
1227	4.08667	365.009	582.113	35.636
1228	4.09000	365.535	582.309	35.556
1229	4.09333	366.073	582.441	35.454
1230	4.09667	366.622	582.623	35.350
1231	4.10000	367.115	582.833	35.253
1232	4.10333	367.593	583.051	35.204
1233	4.10667	368.076	583.188	35.107
1234	4.11000	368.546	583.362	35.052
1235	4.11333	369.015	583.502	35.030
1236	4.11667	369.471	583.705	35.040
1237	4.12000	369.908	583.858	35.055
1238	4.12333	370.361	583.998	35.035
1239	4.12667	370.824	584.130	35.044
1240	4.13000	371.279	584.225	35.015
1241	4.13333	371.729	584.370	35.007
1242	4.13667	372.155	584.521	35.014
1243	4.14000	372.574	584.617	34.969
1244	4.14333	373.003	584.736	34.910
1245	4.14667	373.464	584.831	34.825
1246	4.15000	373.888	584.933	34.742
1247	4.15333	374.312	585.052	34.659
1248	4.15667	374.716	585.159	34.579
1249	4.16000	375.141	585.268	34.454
1250	4.16333	375.566	585.373	34.374
1251	4.16667	375.959	585.475	34.265
1252	4.17000	376.346	585.601	34.218
1253	4.17333	376.708	585.739	34.205
1254	4.17667	377.080	585.855	34.189
1255	4.18000	377.435	585.971	34.181
1256	4.18333	377.806	586.085	34.180
1257	4.18667	378.150	586.191	34.196
1258	4.19000	378.480	586.293	34.225
1259	4.19333	378.818	586.389	34.247
1260	4.19667	379.158	586.565	34.324
1261	4.20000	379.485	586.661	34.331
1262	4.20333	379.813	586.767	34.354
1263	4.20667	380.116	586.900	34.382
1264	4.21000	380.431	586.984	34.369
1265	4.21333	380.751	587.073	34.356
1266	4.21667	381.038	587.165	34.362
1267	4.22000	381.310	587.263	34.360
1268	4.22333	381.564	587.341	34.360
1269	4.22667	381.817	587.406	34.331
1270	4.23000	382.045	587.491	34.310
1271	4.23333	382.290	587.561	34.270
1272	4.23667	382.499	587.631	34.207
1273	4.24000	382.702	587.674	34.086
1274	4.24333	382.925	587.716	33.992
1275	4.24667	383.122	587.783	33.877
1276	4.25000	383.297	587.854	33.770
1277	4.25333	383.463	587.933	33.675
1278	4.25667	383.622	587.997	33.524
1279	4.26000	383.781	588.076	33.393
1280	4.26333	383.928	588.158	33.266
1281	4.26667	384.072	588.246	33.158
1282	4.27000	384.194	588.315	33.052
1283	4.27333	384.306	588.404	32.985
1284	4.27667	384.417	588.475	32.914
1285	4.28000	384.503	588.568	32.873
1286	4.28333	384.580	588.691	32.836
1287	4.28667	384.640	588.823	32.832
