NO_OF_FRAMES	3661
NO_OF_CAMERAS	9
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-11-03, 10:15:05.240	1195.11422220
DATA_INCLUDED	3D
MARKER_NAMES	pen
TRAJECTORY_TYPES	Measured
658	2.19000	340.543	310.660	104.179
659	2.19333	337.675	311.422	103.895
660	2.19667	334.852	312.252	103.509
661	2.20000	332.051	313.026	103.082
662	2.20333	329.288	313.723	102.572
663	2.20667	326.611	314.414	101.987
664	2.21000	323.942	315.074	101.324
665	2.21333	321.323	315.709	100.590
666	2.21667	318.759	316.355	99.758
667	2.22000	316.252	316.892	98.942
668	2.22333	313.825	317.395	98.108
669	2.22667	311.498	317.862	97.253
670	2.23000	309.137	318.255	96.292
671	2.23333	306.906	318.815	95.320
672	2.23667	304.646	319.115	94.375
673	2.24000	302.516	319.435	93.456
674	2.24333	300.436	319.733	92.521
675	2.24667	298.407	319.978	91.576
676	2.25000	296.451	320.247	90.599
677	2.25333	294.559	320.413	89.656
678	2.25667	292.687	320.565	88.657
679	2.26000	290.935	320.789	87.693
680	2.26333	289.192	320.849	86.708
681	2.26667	287.499	321.015	85.702
682	2.27000	285.918	321.144	84.737
683	2.27333	284.336	321.230	83.751
684	2.27667	282.829	321.408	82.735
685	2.28000	281.383	321.500	81.764
686	2.28333	279.978	321.616	80.757
687	2.28667	278.605	321.776	79.753
688	2.29000	277.297	321.797	78.739
689	2.29333	276.052	321.901	77.725
690	2.29667	274.926	321.916	76.772
691	2.30000	273.851	321.911	75.829
692	2.30333	272.798	321.878	74.884
693	2.30667	271.777	321.907	73.880
694	2.31000	270.846	321.825	72.923
695	2.31333	270.028	321.755	71.963
696	2.31667	269.190	321.598	71.055
697	2.32000	268.375	321.494	70.021
698	2.32333	267.682	321.247	69.125
699	2.32667	267.055	321.059	68.209
700	2.33000	266.381	320.866	67.275
701	2.33333	265.859	320.546	66.526
702	2.33667	265.308	320.279	65.678
703	2.34000	264.783	319.959	64.966
704	2.34333	264.271	319.609	64.177
705	2.34667	263.805	319.280	63.539
706	2.35000	263.391	318.947	62.822
707	2.35333	262.957	318.593	62.208
