NO_OF_FRAMES	3853
NO_OF_CAMERAS	9
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-11-03, 10:42:17.968	2827.84223470
DATA_INCLUDED	3D
MARKER_NAMES	pen
TRAJECTORY_TYPES	Measured
793	2.64000	420.138	607.967	27.963
794	2.64333	420.136	607.958	27.955
795	2.64667	420.134	607.956	27.954
796	2.65000	420.131	607.966	27.964
797	2.65333	420.136	607.950	27.956
798	2.65667	420.136	607.954	27.953
799	2.66000	420.131	607.953	27.959
800	2.66333	420.130	607.954	27.960
801	2.66667	420.130	607.953	27.960
802	2.67000	420.133	607.946	27.957
803	2.67333	420.127	607.933	27.953
804	2.67667	420.134	607.951	27.963
805	2.68000	420.130	607.955	27.965
806	2.68333	420.137	607.955	27.960
807	2.68667	420.130	607.954	27.959
808	2.69000	420.143	607.963	27.961
809	2.69333	420.145	607.955	27.963
810	2.69667	420.159	607.965	27.965
811	2.70000	420.195	607.984	27.962
812	2.70333	420.223	607.999	27.957
813	2.70667	420.257	608.017	27.961
814	2.71000	420.296	608.040	27.958
815	2.71333	420.345	608.056	27.958
816	2.71667	420.388	608.083	27.956
817	2.72000	420.445	608.127	27.961
818	2.72333	420.486	608.146	27.951
819	2.72667	420.524	608.196	27.953
820	2.73000	420.572	608.218	27.951
821	2.73333	420.618	608.263	27.955
822	2.73667	420.675	608.300	27.957
823	2.74000	420.726	608.348	27.952
824	2.74333	420.783	608.390	27.954
825	2.74667	420.853	608.452	27.961
826	2.75000	420.928	608.521	27.952
827	2.75333	420.990	608.627	27.946
828	2.75667	421.062	608.740	27.948
829	2.76000	421.127	608.875	27.968
830	2.76333	421.201	609.011	27.969
831	2.76667	421.259	609.154	27.974
832	2.77000	421.320	609.315	27.988
833	2.77333	421.385	609.408	27.975
834	2.77667	421.459	609.522	27.960
835	2.78000	421.527	609.658	27.955
836	2.78333	421.587	609.806	27.937
837	2.78667	421.636	609.990	27.944
838	2.79000	421.695	610.198	27.950
839	2.79333	421.742	610.437	27.957
840	2.79667	421.808	610.696	27.979
841	2.80000	421.873	610.953	28.007
842	2.80333	421.927	611.178	27.999
843	2.80667	421.986	611.407	27.985
844	2.81000	422.037	611.622	27.970
845	2.81333	422.100	611.897	27.982
846	2.81667	422.177	612.212	28.001
847	2.82000	422.240	612.509	28.018
848	2.82333	422.306	612.812	28.036
849	2.82667	422.369	613.105	28.023
850	2.83000	422.435	613.404	28.007
851	2.83333	422.500	613.756	28.016
852	2.83667	422.581	614.115	28.042
853	2.84000	422.680	614.470	28.053
854	2.84333	422.754	614.802	28.053
855	2.84667	422.832	615.130	28.040
856	2.85000	422.926	615.552	28.052
857	2.85333	423.003	616.015	28.057
858	2.85667	423.092	616.421	28.056
859	2.86000	423.165	616.790	28.057
860	2.86333	423.248	617.315	28.057
861	2.86667	423.335	617.783	28.083
862	2.87000	423.416	618.205	28.072
863	2.87333	423.499	618.710	28.080
864	2.87667	423.586	619.292	28.099
865	2.88000	423.680	619.712	28.097
866	2.88333	423.768	620.211	28.106
867	2.88667	423.856	620.834	28.131
868	2.89000	423.933	621.337	28.120
869	2.89333	424.028	621.840	28.114
870	2.89667	424.120	622.492	28.154
871	2.90000	424.187	623.073	28.167
872	2.90333	424.270	623.640	28.144
873	2.90667	424.350	624.297	28.176
874	2.91000	424.417	624.930	28.188
875	2.91333	424.488	625.553	28.171
876	2.91667	424.576	626.224	28.176
877	2.92000	424.638	626.861	28.182
878	2.92333	424.691	627.588	28.202
879	2.92667	424.740	628.282	28.200
880	2.93000	424.775	628.963	28.221
881	2.93333	424.810	629.772	28.242
882	2.93667	424.829	630.443	28.231
883	2.94000	424.856	631.287	28.277
884	2.94333	424.889	631.986	28.258
885	2.94667	424.886	632.837	28.299
886	2.95000	424.890	633.628	28.309
887	2.95333	424.881	634.441	28.305
888	2.95667	424.866	635.327	28.311
889	2.96000	424.834	636.151	28.333
890	2.96333	424.804	637.049	28.338
891	2.96667	424.748	637.908	28.352
892	2.97000	424.717	638.818	28.363
893	2.97333	424.679	639.662	28.365
894	2.97667	424.656	640.618	28.393
895	2.98000	424.579	641.442	28.382
896	2.98333	424.582	642.403	28.405
897	2.98667	424.512	643.260	28.411
898	2.99000	424.464	644.212	28.411
899	2.99333	424.405	645.116	28.422
900	2.99667	424.337	646.096	28.446
901	3.00000	424.225	646.987	28.433
902	3.00333	424.178	648.027	28.481
903	3.00667	424.044	648.917	28.442
904	3.01000	423.928	649.955	28.473
905	3.01333	423.812	650.913	28.467
906	3.01667	423.694	651.928	28.487
907	3.02000	423.515	652.923	28.500
908	3.02333	423.380	653.978	28.522
909	3.02667	423.202	654.990	28.529
910	3.03000	423.028	656.035	28.545
911	3.03333	422.814	657.073	28.559
912	3.03667	422.640	658.105	28.560
913	3.04000	422.436	659.184	28.576
914	3.04333	422.190	660.212	28.563
915	3.04667	421.934	661.335	28.588
916	3.05000	421.652	662.406	28.599
917	3.05333	421.414	663.505	28.629
918	3.05667	421.140	664.548	28.621
919	3.06000	420.813	665.661	28.648
920	3.06333	420.515	666.745	28.654
921	3.06667	420.201	667.805	28.646
922	3.07000	419.880	668.869	28.668
923	3.07333	419.534	669.983	28.686
924	3.07667	419.191	671.094	28.693
925	3.08000	418.850	672.103	28.669
926	3.08333	418.478	673.195	28.690
927	3.08667	418.091	674.254	28.693
928	3.09000	417.692	675.387	28.710
929	3.09333	417.284	676.425	28.697
930	3.09667	416.869	677.561	28.738
931	3.10000	416.409	678.593	28.710
932	3.10333	415.967	679.697	28.740
933	3.10667	415.497	680.760	28.742
934	3.11000	415.023	681.917	28.755
935	3.11333	414.536	682.959	28.747
936	3.11667	414.039	684.074	28.768
937	3.12000	413.513	685.125	28.776
938	3.12333	412.985	686.216	28.775
939	3.12667	412.442	687.268	28.783
940	3.13000	411.910	688.361	28.802
941	3.13333	411.344	689.405	28.781
942	3.13667	410.778	690.504	28.798
943	3.14000	410.203	691.524	28.792
944	3.14333	409.611	692.646	28.821
945	3.14667	408.990	693.643	28.833
946	3.15000	408.403	694.746	28.851
947	3.15333	407.771	695.717	28.822
948	3.15667	407.155	696.813	28.834
949	3.16000	406.503	697.818	28.841
950	3.16333	405.843	698.898	28.857
951	3.16667	405.198	699.873	28.844
952	3.17000	404.530	700.914	28.855
953	3.17333	403.854	701.954	28.849
954	3.17667	403.162	702.933	28.842
955	3.18000	402.493	703.962	28.880
956	3.18333	401.799	704.884	28.857
957	3.18667	401.122	705.900	28.875
958	3.19000	400.464	706.810	28.878
959	3.19333	399.749	707.775	28.882
960	3.19667	399.030	708.739	28.895
961	3.20000	398.326	709.568	28.874
962	3.20333	397.598	710.541	28.868
963	3.20667	396.854	711.463	28.877
964	3.21000	396.101	712.323	28.876
965	3.21333	395.310	713.240	28.863
966	3.21667	394.573	714.168	28.884
967	3.22000	393.779	714.992	28.872
968	3.22333	392.990	715.874	28.901
969	3.22667	392.185	716.712	28.904
970	3.23000	391.406	717.495	28.869
971	3.23333	390.597	718.351	28.903
972	3.23667	389.792	719.184	28.918
973	3.24000	388.951	719.874	28.873
974	3.24333	388.125	720.707	28.892
975	3.24667	387.267	721.554	28.916
976	3.25000	386.405	722.290	28.919
977	3.25333	385.537	723.073	28.929
978	3.25667	384.642	723.847	28.897
979	3.26000	383.720	724.618	28.931
980	3.26333	382.842	725.329	28.915
981	3.26667	381.887	726.074	28.878
982	3.27000	380.956	726.794	28.901
983	3.27333	379.996	727.566	28.913
984	3.27667	379.062	728.257	28.911
985	3.28000	378.088	728.917	28.897
986	3.28333	377.118	729.634	28.906
987	3.28667	376.195	730.241	28.898
988	3.29000	375.205	730.926	28.910
989	3.29333	374.263	731.520	28.906
990	3.29667	373.307	732.128	28.913
991	3.30000	372.343	732.657	28.859
992	3.30333	371.385	733.270	28.917
993	3.30667	370.455	733.772	28.885
994	3.31000	369.472	734.334	28.891
995	3.31333	368.541	734.820	28.904
996	3.31667	367.559	735.343	28.871
997	3.32000	366.596	735.805	28.882
998	3.32333	365.617	736.324	28.914
999	3.32667	364.643	736.716	28.863
1000	3.33000	363.662	737.133	28.898
1001	3.33333	362.684	737.537	28.872
1002	3.33667	361.690	737.906	28.854
1003	3.34000	360.694	738.256	28.875
1004	3.34333	359.647	738.592	28.822
1005	3.34667	358.636	738.924	28.843
1006	3.35000	357.580	739.256	28.866
1007	3.35333	356.525	739.533	28.810
1008	3.35667	355.456	739.838	28.839
1009	3.36000	354.343	740.101	28.823
1010	3.36333	353.246	740.305	28.794
1011	3.36667	352.099	740.530	28.825
1012	3.37000	350.956	740.737	28.760
1013	3.37333	349.817	740.953	28.790
1014	3.37667	348.621	741.086	28.739
1015	3.38000	347.449	741.335	28.774
1016	3.38333	346.248	741.493	28.770
1017	3.38667	345.021	741.558	28.708
1018	3.39000	343.808	741.726	28.775
1019	3.39333	342.561	741.779	28.688
1020	3.39667	341.327	741.875	28.708
1021	3.40000	340.095	741.918	28.677
1022	3.40333	338.841	741.947	28.698
1023	3.40667	337.625	741.879	28.650
1024	3.41000	336.347	741.862	28.607
1025	3.41333	335.136	741.859	28.648
1026	3.41667	333.833	741.570	28.517
1027	3.42000	332.601	741.671	28.599
1028	3.42333	331.349	741.375	28.505
1029	3.42667	330.035	741.198	28.461
1030	3.43000	328.841	741.172	28.525
1031	3.43333	327.514	740.853	28.478
1032	3.43667	326.232	740.614	28.428
1033	3.44000	324.970	740.382	28.469
1034	3.44333	323.640	740.072	28.393
1035	3.44667	322.333	739.788	28.421
1036	3.45000	321.049	739.454	28.394
1037	3.45333	319.732	739.038	28.369
1038	3.45667	318.463	738.649	28.361
1039	3.46000	317.115	738.220	28.333
1040	3.46333	315.869	737.778	28.304
1041	3.46667	314.583	737.336	28.346
1042	3.47000	313.300	736.783	28.266
1043	3.47333	312.012	736.286	28.281
1044	3.47667	310.765	735.704	28.249
1045	3.48000	309.482	735.202	28.242
1046	3.48333	308.223	734.622	28.221
1047	3.48667	306.952	733.969	28.216
1048	3.49000	305.691	733.384	28.162
1049	3.49333	304.468	732.729	28.163
1050	3.49667	303.257	732.059	28.166
1051	3.50000	302.005	731.390	28.129
1052	3.50333	300.820	730.647	28.100
1053	3.50667	299.666	729.889	28.082
1054	3.51000	298.514	729.195	28.075
1055	3.51333	297.374	728.370	28.026
1056	3.51667	296.267	727.583	28.043
1057	3.52000	295.212	726.759	28.017
1058	3.52333	294.119	725.909	27.989
1059	3.52667	293.082	724.972	27.935
1060	3.53000	292.075	724.144	27.940
1061	3.53333	291.089	723.201	27.932
1062	3.53667	290.148	722.274	27.910
1063	3.54000	289.178	721.264	27.864
1064	3.54333	288.254	720.290	27.829
1065	3.54667	287.367	719.327	27.816
1066	3.55000	286.502	718.279	27.801
1067	3.55333	285.665	717.308	27.813
1068	3.55667	284.848	716.191	27.764
1069	3.56000	284.049	715.170	27.782
1070	3.56333	283.274	714.073	27.747
1071	3.56667	282.521	712.997	27.711
1072	3.57000	281.791	711.895	27.706
1073	3.57333	281.079	710.695	27.661
1074	3.57667	280.379	709.561	27.621
1075	3.58000	279.702	708.413	27.617
1076	3.58333	279.067	707.299	27.616
1077	3.58667	278.466	706.078	27.563
1078	3.59000	277.865	704.949	27.586
1079	3.59333	277.242	703.769	27.567
1080	3.59667	276.659	702.561	27.538
1081	3.60000	276.114	701.338	27.515
1082	3.60333	275.571	700.100	27.486
1083	3.60667	275.050	698.876	27.483
1084	3.61000	274.541	697.711	27.482
1085	3.61333	274.041	696.430	27.421
1086	3.61667	273.568	695.203	27.423
1087	3.62000	273.081	693.957	27.395
