NO_OF_FRAMES	1712
NO_OF_CAMERAS	9
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-11-03, 09:08:41.191	6328.07958570
DATA_INCLUDED	3D
MARKER_NAMES	pen
TRAJECTORY_TYPES	Measured
1275	4.24667	440.374	453.742	26.366
1276	4.25000	440.343	453.656	26.360
1277	4.25333	440.293	453.560	26.366
1278	4.25667	440.237	453.464	26.366
1279	4.26000	440.170	453.347	26.359
1280	4.26333	440.096	453.247	26.357
1281	4.26667	440.004	453.122	26.351
1282	4.27000	439.913	452.992	26.349
1283	4.27333	439.813	452.850	26.360
1284	4.27667	439.714	452.713	26.363
1285	4.28000	439.603	452.554	26.359
1286	4.28333	439.478	452.402	26.354
1287	4.28667	439.336	452.232	26.337
1288	4.29000	439.189	452.054	26.329
1289	4.29333	439.024	451.872	26.322
1290	4.29667	438.861	451.676	26.321
1291	4.30000	438.654	451.473	26.315
1292	4.30333	438.469	451.281	26.303
1293	4.30667	438.240	451.099	26.309
1294	4.31000	438.026	450.911	26.305
1295	4.31333	437.791	450.717	26.317
1296	4.31667	437.552	450.523	26.311
1297	4.32000	437.272	450.330	26.309
1298	4.32333	437.006	450.158	26.310
1299	4.32667	436.765	449.972	26.289
1300	4.33000	436.489	449.779	26.284
1301	4.33333	436.167	449.598	26.284
1302	4.33667	435.819	449.402	26.270
1303	4.34000	435.473	449.199	26.246
1304	4.34333	435.111	449.013	26.254
1305	4.34667	434.752	448.848	26.260
1306	4.35000	434.329	448.654	26.242
1307	4.35333	433.918	448.415	26.242
1308	4.35667	433.487	448.199	26.244
1309	4.36000	433.006	448.023	26.212
1310	4.36333	432.546	447.829	26.216
1311	4.36667	432.021	447.559	26.221
1312	4.37000	431.474	447.337	26.203
1313	4.37333	430.936	447.092	26.202
1314	4.37667	430.368	446.884	26.223
1315	4.38000	429.750	446.604	26.231
1316	4.38333	429.147	446.288	26.217
1317	4.38667	428.532	446.025	26.199
1318	4.39000	427.892	445.752	26.205
1319	4.39333	427.142	445.386	26.186
1320	4.39667	426.500	445.109	26.222
1321	4.40000	425.722	444.792	26.202
1322	4.40333	424.930	444.338	26.240
1323	4.40667	424.122	444.048	26.243
1324	4.41000	423.299	443.701	26.269
1325	4.41333	422.452	443.293	26.308
1326	4.41667	421.584	443.004	26.312
1327	4.42000	420.659	442.559	26.350
1328	4.42333	419.764	442.204	26.407
1329	4.42667	418.796	441.857	26.435
1330	4.43000	417.805	441.430	26.445
1331	4.43333	416.867	441.131	26.460
1332	4.43667	415.817	440.704	26.490
1333	4.44000	414.792	440.374	26.461
1334	4.44333	413.736	440.009	26.477
1335	4.44667	412.688	439.625	26.469
1336	4.45000	411.636	439.270	26.446
1337	4.45333	410.525	438.893	26.426
1338	4.45667	409.445	438.556	26.379
1339	4.46000	408.338	438.133	26.381
1340	4.46333	407.276	437.794	26.362
1341	4.46667	406.194	437.399	26.354
1342	4.47000	405.104	437.032	26.340
1343	4.47333	403.954	436.641	26.311
1344	4.47667	402.807	436.288	26.276
1345	4.48000	401.625	435.886	26.242
1346	4.48333	400.466	435.525	26.240
1347	4.48667	399.305	435.126	26.204
1348	4.49000	398.147	434.756	26.174
1349	4.49333	396.983	434.358	26.141
1350	4.49667	395.806	433.993	26.090
1351	4.50000	394.635	433.591	26.016
1352	4.50333	393.452	433.193	25.971
1353	4.50667	392.265	432.821	25.910
1354	4.51000	391.062	432.415	25.837
1355	4.51333	389.871	432.054	25.801
1356	4.51667	388.647	431.654	25.741
1357	4.52000	387.433	431.334	25.698
1358	4.52333	386.174	430.899	25.644
1359	4.52667	384.929	430.543	25.634
1360	4.53000	383.664	430.111	25.584
1361	4.53333	382.398	429.784	25.575
1362	4.53667	381.090	429.317	25.537
1363	4.54000	379.806	429.005	25.520
1364	4.54333	378.501	428.514	25.477
1365	4.54667	377.236	428.181	25.456
1366	4.55000	375.905	427.700	25.418
1367	4.55333	374.599	427.361	25.402
1368	4.55667	373.284	426.923	25.378
1369	4.56000	371.983	426.611	25.364
1370	4.56333	370.682	426.155	25.323
1371	4.56667	369.393	425.815	25.306
1372	4.57000	368.055	425.343	25.266
1373	4.57333	366.754	425.011	25.264
1374	4.57667	365.368	424.534	25.244
1375	4.58000	364.005	424.200	25.201
1376	4.58333	362.628	423.742	25.216
1377	4.58667	361.241	423.418	25.171
1378	4.59000	359.823	422.956	25.179
1379	4.59333	358.455	422.668	25.149
1380	4.59667	356.958	422.227	25.128
1381	4.60000	355.543	421.957	25.095
1382	4.60333	354.017	421.550	25.106
1383	4.60667	352.575	421.270	25.046
1384	4.61000	351.049	420.905	25.079
1385	4.61333	349.527	420.678	25.013
1386	4.61667	347.956	420.327	25.046
1387	4.62000	346.417	420.118	24.989
1388	4.62333	344.862	419.762	25.005
1389	4.62667	343.244	419.558	24.971
